customer_id,age,subscription_plan,subscription_months,monthly_fee,watch_hours_monthly,movies_watched_monthly,days_since_last_login,devices_used,avg_session_minutes,downloads_monthly,payment_method,payment_failures,customer_complaints,support_tickets,price_increase_exposed,content_satisfaction,recommendation_satisfaction,account_age_months,is_churned
NET15358,15,Standard,4,399,11.3,5,0,2,68,6,Debit Card,0,3,4,No,5.8,7.0,6,1
NET15359,28,Premium,8,669,20.4,10,1,2,38,4,Debit Card,0,0,0,No,4.1,6.6,9,0
NET15360,30,Premium,7,669,13.7,7,2,4,45,4,Credit Card,0,0,0,Yes,8.1,10.0,12,0
NET15361,32,Premium,18,699,44.8,25,2,3,46,4,Debit Card,1,0,0,Yes,5.3,8.4,22,0
NET15362,31,Standard,5,399,46.2,28,4,1,69,5,Debit Card,1,0,1,No,6.0,9.6,8,0
NET15363,22,Premium,10,629,15.9,8,3,4,54,7,Credit Card,0,0,0,No,8.2,9.8,13,1
NET15364,29,Premium,75,649,31.7,18,6,1,65,3,UPI,0,0,1,Yes,7.9,7.1,77,0
NET15365,17,Standard,8,419,22.8,13,11,5,21,4,Debit Card,0,0,2,No,9.4,6.3,13,0
NET15366,43,Premium,11,649,8.9,5,0,4,6,5,UPI,0,0,0,Yes,6.8,7.6,16,0
NET15367,28,Premium+,9,949,51.9,25,3,3,32,7,UPI,0,0,0,No,5.7,4.6,13,0
NET15368,26,Standard,22,379,41.2,20,1,3,26,7,UPI,0,0,0,No,7.4,9.6,24,0
NET15369,45,Premium,4,629,18.6,11,14,1,51,2,Wallet,1,1,2,No,8.5,7.3,6,0
NET15370,19,Premium,2,629,52.0,33,4,2,24,5,UPI,0,0,1,No,8.5,7.7,3,0
NET15371,20,Premium,19,649,71.5,46,3,1,42,2,Credit Card,0,0,0,Yes,5.9,6.8,19,0
NET15372,21,Standard,7,419,6.4,4,6,1,61,1,Net Banking,1,0,0,Yes,7.3,9.1,12,0
NET15373,30,Premium,34,669,34.9,16,0,4,38,5,Credit Card,0,0,0,Yes,8.4,8.2,39,0
NET15374,34,Standard,14,399,36.5,23,11,6,64,4,UPI,0,0,0,Yes,6.4,4.9,18,0
NET15375,37,Basic,11,199,25.5,13,2,2,60,5,UPI,0,0,0,No,7.8,7.5,13,0
NET15376,54,Premium,1,669,15.7,11,8,5,60,6,Net Banking,0,0,0,No,6.9,5.8,1,0
NET15377,15,Premium,18,629,18.8,9,4,3,44,2,Net Banking,1,1,2,Yes,6.3,5.2,18,0
NET15378,36,Premium,16,649,43.5,30,7,3,33,5,Net Banking,1,0,0,No,9.7,4.9,16,0
NET15379,25,Basic,14,219,25.7,17,4,2,39,0,Credit Card,0,1,1,No,7.9,8.5,19,1
NET15380,25,Basic,4,199,15.0,7,15,4,55,5,Credit Card,0,0,1,No,7.9,6.9,4,0
NET15381,25,Premium+,41,949,12.7,8,4,2,13,2,Credit Card,1,1,1,No,4.4,7.4,42,0
NET15382,22,Basic,5,179,9.7,6,0,3,20,6,UPI,1,0,0,Yes,5.9,6.6,6,0
NET15383,46,Premium,2,699,24.9,13,3,6,8,7,UPI,0,0,0,No,8.4,8.5,4,0
NET15384,38,Premium,61,669,11.2,8,20,2,41,2,UPI,1,1,1,Yes,7.2,6.6,61,0
NET15385,31,Premium,19,649,26.5,13,9,2,23,9,UPI,0,0,0,No,6.8,6.0,21,0
NET15386,43,Basic,7,219,27.3,13,5,2,64,3,Net Banking,1,0,0,No,5.8,6.8,10,0
NET15387,17,Premium,38,699,41.0,26,0,1,70,2,Debit Card,0,2,2,Yes,6.6,7.5,43,0
NET15388,19,Premium,1,649,55.7,28,1,3,52,4,UPI,0,0,0,No,4.2,7.3,2,0
NET15389,15,Standard,1,419,38.8,28,7,1,67,4,Credit Card,0,0,1,No,8.0,6.5,2,0
NET15390,24,Standard,16,399,10.0,5,7,2,68,4,Debit Card,0,2,2,No,7.7,8.0,21,0
NET15391,32,Standard,2,449,11.7,5,2,2,36,6,Net Banking,0,0,0,No,7.8,7.3,6,0
NET15392,31,Basic,34,219,6.9,3,31,2,21,8,UPI,2,0,0,No,5.1,8.6,37,0
NET15393,32,Premium,25,699,41.8,25,7,6,31,3,Credit Card,0,0,0,No,10.0,9.0,26,0
NET15394,18,Premium,5,699,39.3,30,13,3,56,5,UPI,0,0,2,No,8.6,6.2,5,0
NET15395,38,Premium+,30,879,45.9,29,0,4,46,5,UPI,0,0,0,Yes,6.0,5.8,35,0
NET15396,33,Standard,1,399,34.8,20,5,4,47,6,UPI,1,0,0,Yes,3.9,9.5,1,0
NET15397,37,Premium,11,629,10.2,6,8,2,45,2,Credit Card,0,0,1,No,7.1,9.4,16,0
NET15398,15,Basic,38,249,12.1,7,9,2,51,5,UPI,0,0,0,No,4.4,7.2,38,0
NET15399,33,Premium,27,649,28.6,21,6,2,50,2,UPI,0,0,0,No,9.2,7.2,32,1
NET15400,20,Premium,6,649,65.1,36,1,1,28,6,Credit Card,1,1,2,No,7.4,7.4,8,0
NET15401,27,Premium+,2,879,12.2,7,8,5,69,3,Debit Card,0,1,1,No,8.1,9.3,3,0
NET15402,35,Premium,3,649,68.1,41,0,2,78,7,UPI,0,1,1,No,5.1,7.5,5,0
NET15403,31,Premium+,10,949,25.8,12,8,2,42,6,UPI,0,1,1,No,8.6,8.6,11,0
NET15404,23,Premium,12,669,40.6,19,2,4,59,7,UPI,0,0,0,Yes,7.9,7.0,16,0
NET15405,31,Premium,1,699,42.2,25,8,6,36,5,Credit Card,0,1,1,No,6.6,9.7,3,0
NET15406,17,Basic,7,219,36.1,26,9,3,81,2,Debit Card,0,1,1,No,7.5,6.5,8,0
NET15407,41,Premium,24,649,12.1,5,1,3,42,5,Net Banking,0,0,1,No,8.5,6.6,28,0
NET15408,29,Premium,8,649,20.4,12,7,2,54,6,UPI,0,2,3,Yes,4.9,9.7,9,1
NET15409,41,Standard,2,399,21.2,12,2,1,44,5,Net Banking,0,0,0,No,6.3,8.7,5,0
NET15410,26,Basic,43,249,17.8,12,7,4,9,5,Credit Card,0,0,0,No,9.4,9.9,48,0
NET15411,26,Premium,4,699,13.8,7,1,1,16,0,Net Banking,0,0,1,No,8.7,7.9,6,0
NET15412,24,Standard,22,399,29.0,14,0,2,29,2,Credit Card,0,0,0,No,5.2,6.3,22,0
NET15413,38,Standard,3,399,21.1,12,5,3,50,3,UPI,0,0,0,No,5.3,7.3,7,0
NET15414,24,Premium,7,649,85.3,40,0,1,43,6,UPI,0,0,0,Yes,8.8,9.9,11,0
NET15415,36,Premium+,9,949,29.6,22,13,1,45,5,Debit Card,0,0,0,No,9.5,6.2,9,0
NET15416,27,Premium,9,649,30.7,19,1,1,46,7,UPI,1,1,1,Yes,6.2,9.1,13,0
NET15417,15,Standard,10,449,45.1,30,5,4,59,0,UPI,0,1,1,No,4.4,7.6,10,1
NET15418,25,Standard,3,379,32.7,16,7,3,26,5,Credit Card,0,0,0,No,4.9,8.6,3,0
NET15419,20,Basic,10,199,15.3,10,0,2,29,7,UPI,0,0,0,No,7.8,7.5,11,0
NET15420,31,Standard,9,419,18.1,9,12,3,37,4,UPI,0,0,0,No,6.4,6.8,11,0
NET15421,20,Basic,3,199,15.8,7,7,3,48,1,UPI,0,0,0,Yes,7.9,8.5,6,0
NET15422,39,Premium+,62,949,56.2,28,8,3,45,4,UPI,0,0,0,Yes,6.8,5.7,66,0
NET15423,30,Standard,28,399,19.2,14,0,1,59,3,UPI,0,0,0,No,7.2,9.4,29,0
NET15424,29,Basic,30,199,22.8,10,2,5,35,3,Debit Card,0,0,0,No,7.9,5.7,33,0
NET15425,36,Standard,16,449,14.5,7,6,3,48,4,UPI,1,0,0,Yes,8.6,9.6,19,0
NET15426,39,Standard,2,419,33.6,16,1,3,49,3,UPI,0,0,1,Yes,6.8,7.3,6,0
NET15427,30,Standard,11,399,12.3,6,10,2,21,4,UPI,1,0,0,Yes,10.0,5.7,15,0
NET15428,24,Basic,24,179,20.3,11,3,2,72,2,UPI,0,0,2,Yes,4.1,8.4,25,0
NET15429,15,Premium+,1,899,16.6,8,9,3,44,2,UPI,1,0,0,Yes,7.0,5.1,5,1
NET15430,24,Standard,9,449,17.1,10,12,2,69,3,UPI,1,1,1,No,7.3,7.2,12,0
NET15431,25,Basic,7,199,22.8,13,3,5,60,2,UPI,0,3,4,No,8.7,7.0,11,1
NET15432,31,Basic,3,199,32.8,16,1,4,46,1,UPI,0,0,0,No,7.3,5.7,8,0
NET15433,27,Standard,6,449,20.7,10,2,6,15,4,Debit Card,0,0,1,No,5.5,6.0,11,0
NET15434,37,Basic,57,249,4.8,2,4,2,44,2,UPI,1,0,0,No,10.0,6.2,58,0
NET15435,25,Basic,17,249,24.0,17,3,4,60,3,Credit Card,0,0,1,No,5.9,8.3,18,0
NET15436,30,Standard,4,419,31.8,20,0,1,52,4,Credit Card,1,1,1,No,4.9,6.9,5,0
NET15437,41,Premium,13,629,28.7,15,0,3,20,4,UPI,0,2,2,No,7.4,10.0,17,0
NET15438,34,Basic,3,249,4.1,2,3,3,52,0,Debit Card,0,0,0,No,10.0,5.4,5,0
NET15439,30,Standard,13,419,11.7,7,3,4,28,4,UPI,1,1,2,No,7.8,6.2,14,0
NET15440,25,Standard,31,449,14.1,7,13,5,9,5,Net Banking,0,0,0,No,5.5,8.5,33,0
NET15441,25,Basic,11,249,22.8,13,1,3,36,2,UPI,0,0,0,Yes,9.5,8.1,11,1
NET15442,23,Standard,18,419,55.5,26,22,1,56,7,UPI,0,0,0,No,8.8,10.0,19,0
NET15443,26,Basic,8,179,25.1,14,21,4,21,5,UPI,1,0,1,Yes,6.0,4.9,10,0
NET15444,37,Basic,10,199,9.8,5,1,3,65,5,UPI,0,0,0,No,8.9,8.2,12,0
NET15445,29,Standard,16,399,39.6,24,0,3,39,4,Credit Card,0,0,0,Yes,9.0,7.5,19,0
NET15446,18,Basic,23,249,15.2,10,1,2,42,4,Credit Card,0,2,2,Yes,5.2,7.0,25,1
NET15447,46,Basic,15,179,37.3,28,3,4,34,4,UPI,1,0,1,Yes,3.6,6.0,18,1
NET15448,33,Standard,53,399,20.5,10,2,6,60,10,Credit Card,0,1,1,No,10.0,6.7,58,0
NET15449,18,Premium+,23,949,53.4,39,3,3,13,11,Credit Card,0,0,0,No,8.1,6.9,28,0
NET15450,27,Premium,21,649,31.6,19,7,4,66,6,Wallet,0,1,1,No,7.7,8.4,26,0
NET15451,31,Premium,26,669,26.5,12,4,1,52,3,Wallet,0,0,0,No,7.8,4.9,28,0
NET15452,46,Premium,4,629,10.9,6,2,2,83,1,Net Banking,0,1,1,Yes,5.8,6.8,6,0
NET15453,21,Premium+,7,879,41.1,19,6,2,9,5,Wallet,0,1,1,Yes,7.5,8.8,7,0
NET15454,39,Premium,11,649,44.5,32,2,3,34,4,Debit Card,0,1,1,Yes,4.4,6.5,13,0
NET15455,43,Premium,8,649,42.9,20,2,1,36,2,Credit Card,1,0,0,No,8.8,8.4,12,0
NET15456,25,Standard,26,399,32.9,15,2,3,59,3,UPI,0,0,0,No,6.5,8.2,30,0
NET15457,28,Basic,1,219,17.5,8,2,3,62,6,Net Banking,0,1,1,Yes,8.5,7.7,6,0
NET15458,21,Premium,3,649,5.9,3,7,4,44,2,UPI,0,1,1,Yes,4.4,8.8,7,1
NET15459,29,Premium+,29,949,29.3,21,1,2,36,7,Credit Card,0,0,0,No,8.8,3.7,29,0
NET15460,30,Standard,1,379,25.0,11,8,2,38,4,Debit Card,1,2,2,No,8.0,3.7,3,1
NET15461,36,Premium,3,649,35.1,24,15,2,37,4,Net Banking,1,1,1,No,7.6,3.4,3,0
NET15462,40,Standard,6,399,38.5,21,1,5,49,6,UPI,0,1,1,No,7.7,5.8,8,0
NET15463,24,Standard,19,379,24.0,14,7,3,56,5,Net Banking,1,0,0,No,6.3,4.7,22,0
NET15464,15,Standard,11,379,43.8,20,5,5,52,5,Net Banking,0,0,0,No,10.0,8.5,11,0
NET15465,30,Standard,43,399,8.5,5,2,3,42,2,Debit Card,1,2,2,No,4.2,7.9,48,0
NET15466,33,Standard,3,399,8.5,5,1,3,42,2,Net Banking,0,0,0,No,7.7,9.0,7,0
NET15467,33,Premium,28,629,45.7,24,17,2,57,3,UPI,0,1,1,Yes,7.9,8.6,32,1
NET15468,28,Premium,4,649,35.1,19,7,3,39,4,Credit Card,0,1,1,No,5.8,7.0,8,0
NET15469,32,Premium,3,699,51.5,30,6,5,65,4,Wallet,0,1,1,No,4.6,9.1,5,0
NET15470,44,Basic,9,199,27.1,15,34,2,69,1,Net Banking,1,0,0,No,7.1,7.7,11,1
NET15471,34,Premium,1,699,51.5,37,2,3,21,5,UPI,0,0,0,No,7.2,7.2,1,0
NET15472,27,Standard,6,379,54.3,25,1,4,13,6,Wallet,0,0,0,Yes,5.5,2.8,11,0
NET15473,26,Standard,6,449,18.6,12,2,4,61,4,Wallet,0,0,1,No,9.7,9.6,7,0
NET15474,29,Premium,2,649,22.4,12,1,3,63,4,Net Banking,0,2,2,No,7.8,4.9,4,0
NET15475,45,Standard,27,379,30.0,22,15,2,12,6,Wallet,0,1,1,No,5.7,4.7,28,0
NET15476,29,Basic,6,219,16.5,10,7,4,47,3,Debit Card,0,0,1,No,5.2,7.4,7,0
NET15477,30,Standard,56,449,23.0,11,5,2,55,5,UPI,0,1,1,Yes,3.9,9.1,58,0
NET15478,26,Premium,32,699,57.9,33,9,1,82,2,UPI,0,0,0,Yes,7.2,7.0,32,0
NET15479,40,Standard,3,419,30.4,15,4,1,45,4,Credit Card,0,1,1,Yes,6.7,5.6,8,0
NET15480,48,Premium,9,669,37.2,25,1,4,53,4,UPI,1,2,2,No,10.0,6.0,10,0
NET15481,35,Premium,12,629,67.7,30,0,1,20,8,UPI,0,0,0,No,7.6,7.0,12,0
NET15482,31,Premium,23,649,47.0,27,4,3,45,4,Credit Card,0,0,0,Yes,9.8,8.0,23,0
NET15483,31,Premium,30,669,17.8,9,9,2,18,5,UPI,0,0,0,Yes,7.1,10.0,35,0
NET15484,15,Standard,13,449,25.7,16,1,2,21,2,Debit Card,1,0,0,Yes,7.6,7.0,15,0
NET15485,37,Basic,1,219,11.8,7,7,4,78,3,Credit Card,0,1,1,Yes,7.3,8.0,6,0
NET15486,32,Standard,9,379,43.0,22,1,4,60,3,Debit Card,0,1,1,No,7.5,6.0,10,0
NET15487,34,Standard,30,379,48.8,30,3,6,50,7,Debit Card,1,0,0,Yes,8.5,2.9,30,0
NET15488,24,Premium,17,699,21.0,10,0,5,76,4,UPI,0,1,3,No,4.8,5.0,18,0
NET15489,27,Basic,28,249,3.1,1,4,4,54,3,UPI,0,1,2,No,9.2,8.1,28,0
NET15490,27,Standard,15,449,30.2,15,1,2,36,2,UPI,0,0,0,No,6.7,8.8,17,0
NET15491,40,Premium,1,649,11.4,5,11,2,52,7,Credit Card,2,0,0,No,8.1,7.4,1,1
NET15492,27,Premium,48,699,23.5,15,18,4,45,5,Wallet,1,1,1,No,8.9,4.8,50,0
NET15493,49,Premium,35,629,23.8,17,0,4,33,6,Debit Card,1,0,0,Yes,5.9,8.7,37,0
NET15494,34,Premium,1,629,50.3,23,4,1,76,3,UPI,2,1,2,No,5.2,5.5,2,0
NET15495,19,Premium,1,669,18.7,12,7,3,10,5,UPI,1,1,1,Yes,4.6,6.5,2,1
NET15496,29,Premium,10,699,49.1,26,0,5,37,4,UPI,2,0,0,No,8.9,7.9,15,0
NET15497,25,Standard,19,399,19.1,12,4,1,68,6,UPI,0,1,2,No,5.9,8.6,20,0
NET15498,15,Premium+,6,899,54.2,28,16,2,31,2,Credit Card,0,0,0,Yes,4.3,9.4,9,1
NET15499,45,Standard,2,419,9.3,4,4,4,76,1,UPI,0,0,0,Yes,6.6,6.0,3,1
NET15500,37,Basic,10,199,9.2,6,5,3,5,3,UPI,0,0,0,No,8.7,6.1,11,0
NET15501,35,Standard,5,449,21.3,15,2,2,31,4,Credit Card,0,0,0,No,8.4,7.6,10,0
NET15502,32,Premium,6,649,16.9,7,5,3,58,3,Debit Card,0,0,1,No,3.2,8.0,6,0
NET15503,18,Premium+,14,899,22.1,11,13,3,25,5,Debit Card,0,0,0,Yes,9.9,9.0,19,0
NET15504,26,Basic,30,199,26.6,17,2,5,47,2,Debit Card,0,0,0,No,7.2,7.3,33,0
NET15505,38,Basic,11,199,15.7,9,8,3,34,2,UPI,0,2,2,No,5.9,8.2,14,0
NET15506,21,Premium,16,649,66.5,30,1,2,75,2,Wallet,0,1,2,Yes,7.0,10.0,16,0
NET15507,15,Premium+,15,899,71.5,39,0,2,80,2,Debit Card,0,0,0,Yes,6.8,8.3,16,0
NET15508,28,Standard,11,399,20.1,11,2,1,58,2,UPI,1,1,1,No,9.4,8.5,16,0
NET15509,29,Standard,5,449,12.9,9,2,1,59,1,Debit Card,0,0,0,Yes,8.4,6.4,9,0
NET15510,32,Premium,6,629,26.7,14,3,2,66,5,Wallet,1,0,0,Yes,9.9,6.4,8,0
NET15511,37,Standard,5,379,21.2,10,0,2,49,4,Net Banking,0,0,0,No,5.4,6.0,8,0
NET15512,36,Premium,34,649,7.4,4,0,2,42,3,Credit Card,0,1,1,No,7.5,10.0,34,0
NET15513,33,Basic,24,249,26.2,13,2,3,42,3,UPI,1,0,1,No,7.6,6.6,28,0
NET15514,41,Basic,12,179,14.8,7,4,2,27,2,Credit Card,0,0,0,No,5.5,9.7,14,0
NET15515,17,Basic,34,199,4.3,2,5,3,11,3,Net Banking,0,0,2,Yes,7.4,5.6,38,0
NET15516,35,Standard,30,399,17.6,10,14,4,31,3,Debit Card,0,0,0,No,6.8,9.1,31,0
NET15517,36,Basic,36,199,10.5,4,5,5,69,7,Debit Card,0,1,1,Yes,5.7,6.2,36,0
NET15518,19,Basic,3,219,16.6,10,7,2,43,4,UPI,1,1,1,No,5.7,7.1,5,0
NET15519,17,Premium,17,669,10.2,5,3,4,68,3,Credit Card,0,1,2,No,10.0,7.8,19,0
NET15520,24,Basic,13,219,3.5,1,4,5,64,2,Credit Card,0,1,2,No,8.5,5.4,14,0
NET15521,25,Premium+,18,949,38.3,22,5,2,35,3,UPI,0,0,0,Yes,6.3,6.5,19,0
NET15522,37,Standard,4,399,22.2,11,4,3,50,4,UPI,0,0,0,No,4.5,5.8,5,0
NET15523,25,Premium,16,669,41.2,21,2,3,25,2,Debit Card,1,1,1,No,6.9,5.8,16,0
NET15524,23,Basic,7,199,35.0,16,22,2,66,4,UPI,0,0,1,No,5.1,4.4,10,1
NET15525,25,Basic,25,199,10.1,4,5,4,52,3,UPI,0,0,2,No,7.4,8.2,29,0
NET15526,41,Standard,22,419,56.9,35,2,6,60,4,Debit Card,1,0,2,No,5.1,8.7,22,0
NET15527,31,Standard,3,399,16.4,9,9,5,32,1,UPI,0,0,1,Yes,6.6,7.4,3,0
NET15528,29,Premium,2,699,13.9,6,1,3,27,3,Credit Card,1,0,0,Yes,6.8,4.5,6,0
NET15529,30,Premium,17,699,23.5,15,29,1,20,6,UPI,0,0,0,No,10.0,6.3,19,0
NET15530,42,Premium,11,699,22.7,14,9,4,43,6,Net Banking,0,2,2,No,7.5,7.6,15,0
NET15531,24,Standard,11,419,6.6,3,0,2,57,3,Net Banking,0,2,2,No,6.6,5.5,12,1
NET15532,42,Premium,19,699,55.1,39,11,3,58,3,Credit Card,0,0,1,Yes,8.2,7.3,21,0
NET15533,32,Premium,27,629,19.0,9,1,4,45,4,Credit Card,1,0,0,No,6.8,8.6,27,0
NET15534,29,Premium+,3,899,14.1,6,6,6,42,3,UPI,0,0,0,Yes,9.1,7.4,7,0
NET15535,53,Premium,11,649,18.7,9,1,3,52,5,Wallet,0,2,2,No,5.9,6.2,11,0
NET15536,21,Basic,24,179,16.4,12,7,1,78,2,Debit Card,1,0,0,Yes,5.0,8.5,29,0
NET15537,27,Standard,28,419,40.3,26,8,4,5,1,Net Banking,0,0,0,Yes,4.9,8.0,28,0
NET15538,19,Standard,4,399,37.9,27,11,4,64,3,Credit Card,0,0,0,No,6.0,8.1,8,0
NET15539,39,Premium,1,649,28.5,18,4,3,23,2,Credit Card,2,3,3,Yes,5.4,8.4,6,1
NET15540,46,Standard,3,449,6.9,3,4,2,32,4,UPI,1,1,1,Yes,10.0,8.4,8,0
NET15541,46,Premium,40,649,30.7,18,1,1,36,3,Net Banking,1,0,0,No,8.8,5.9,45,0
NET15542,42,Standard,8,399,14.5,9,4,3,72,8,UPI,0,0,1,Yes,5.2,7.8,8,0
NET15543,29,Basic,7,199,3.8,2,4,2,61,2,Debit Card,0,0,1,Yes,8.9,7.0,10,0
NET15544,27,Basic,1,219,17.7,8,9,2,46,6,UPI,0,0,0,No,9.1,10.0,4,0
NET15545,15,Standard,1,379,14.7,11,7,2,75,6,Credit Card,1,0,1,Yes,8.5,6.0,1,0
NET15546,49,Premium,15,699,58.4,30,7,1,58,6,UPI,0,0,0,No,8.4,6.7,17,0
NET15547,35,Standard,12,399,37.9,24,0,5,33,10,Debit Card,0,1,1,Yes,4.6,6.6,14,1
NET15548,26,Premium,11,629,10.6,6,4,6,36,4,Debit Card,0,1,1,No,9.0,7.0,13,1
NET15549,42,Basic,1,179,21.2,14,29,3,41,7,UPI,0,1,1,No,6.8,5.0,3,0
NET15550,22,Basic,6,199,27.3,12,8,2,72,4,UPI,0,0,1,Yes,6.5,7.4,9,0
NET15551,34,Premium,23,699,34.3,16,10,2,72,4,Debit Card,2,2,2,No,7.4,5.6,25,0
NET15552,29,Standard,2,419,28.2,15,4,2,44,2,Credit Card,0,0,0,No,8.4,8.4,6,1
NET15553,36,Premium,30,649,50.2,38,10,3,68,1,Credit Card,0,1,1,Yes,9.8,7.0,32,0
NET15554,30,Premium,1,649,44.8,20,10,2,33,2,Credit Card,0,0,0,No,7.5,2.8,5,0
NET15555,17,Premium,2,649,24.3,14,4,2,36,2,UPI,0,1,2,No,6.5,6.0,5,0
NET15556,31,Basic,9,249,24.8,14,5,2,50,4,UPI,1,1,2,Yes,9.8,7.6,13,0
NET15557,40,Standard,40,399,18.9,9,0,5,38,3,UPI,0,0,1,No,6.2,4.7,45,0
NET15558,30,Premium,5,649,28.3,15,11,4,23,5,UPI,0,0,0,No,5.1,8.3,9,0
NET15559,37,Premium,15,649,13.4,9,0,1,39,4,Debit Card,1,0,0,No,7.7,8.8,15,0
NET15560,21,Premium,12,649,21.8,15,2,1,45,4,Wallet,0,0,0,No,8.2,7.3,16,0
NET15561,30,Basic,2,199,27.6,18,8,1,71,6,UPI,0,0,0,Yes,8.8,8.9,7,0
NET15562,25,Basic,3,199,7.8,5,2,3,43,5,Net Banking,0,1,3,No,7.3,8.0,3,0
NET15563,37,Standard,37,399,24.8,12,4,3,44,6,UPI,1,0,0,Yes,8.6,9.9,42,0
NET15564,31,Premium,2,649,31.7,23,1,3,50,9,Net Banking,1,0,0,No,8.3,7.5,4,0
NET15565,37,Standard,16,379,37.4,17,2,3,49,3,Credit Card,0,1,1,No,7.6,5.9,20,0
NET15566,40,Basic,46,219,4.1,2,7,3,55,3,Debit Card,0,0,0,No,5.5,5.8,50,0
NET15567,37,Premium,1,649,52.6,25,3,6,46,2,Debit Card,0,0,2,Yes,6.0,4.7,2,0
NET15568,33,Standard,7,449,18.0,11,4,2,39,6,Credit Card,0,0,0,No,6.9,9.5,9,0
NET15569,22,Basic,3,219,10.2,5,2,4,29,6,Wallet,0,1,1,No,9.1,6.3,7,0
NET15570,30,Basic,3,179,12.4,7,16,2,67,8,UPI,2,1,2,No,5.7,8.2,7,0
NET15571,26,Standard,1,419,28.3,20,11,3,17,4,UPI,0,1,2,No,8.5,3.9,2,1
NET15572,27,Standard,14,419,19.4,9,0,6,31,2,Net Banking,1,0,0,No,4.9,6.9,14,0
NET15573,27,Standard,19,379,26.0,12,22,3,45,1,UPI,1,0,1,No,7.7,8.7,21,0
NET15574,22,Basic,15,199,8.4,5,9,1,50,7,Net Banking,0,0,0,No,6.1,5.3,16,0
NET15575,15,Basic,36,179,8.3,4,1,3,36,4,Net Banking,0,1,1,No,8.2,7.7,38,0
NET15576,24,Standard,2,449,27.4,16,0,4,12,6,UPI,0,2,2,No,6.8,3.2,4,1
NET15577,32,Premium,5,629,20.2,10,13,1,53,9,UPI,0,1,1,No,5.8,9.6,5,0
NET15578,18,Basic,5,199,28.1,14,8,3,46,4,Debit Card,0,0,0,No,5.5,8.2,5,0
NET15579,31,Standard,3,399,28.8,13,1,3,9,4,Credit Card,0,1,2,No,8.9,6.9,6,0
NET15580,48,Basic,2,219,16.1,10,18,4,30,6,UPI,0,0,0,Yes,9.1,6.2,3,0
NET15581,40,Basic,9,199,10.2,7,14,2,42,9,UPI,0,2,2,No,5.0,5.9,14,0
NET15582,45,Basic,25,199,14.3,7,1,2,62,5,Credit Card,1,0,0,Yes,6.4,7.1,26,0
NET15583,34,Basic,43,199,22.9,11,3,5,10,3,Wallet,0,1,1,Yes,10.0,7.8,45,0
NET15584,41,Premium,1,699,45.3,34,0,2,36,2,UPI,0,1,1,Yes,9.0,10.0,4,0
NET15585,24,Standard,24,379,53.7,37,2,3,60,8,UPI,0,0,0,Yes,5.9,5.6,27,0
NET15586,25,Premium,24,629,18.5,9,4,2,31,3,UPI,0,1,1,No,5.6,7.3,26,0
NET15587,15,Basic,6,179,12.9,7,0,5,25,4,Debit Card,0,1,2,Yes,4.3,8.7,6,1
NET15588,41,Basic,1,249,11.1,6,2,3,77,6,UPI,0,0,0,No,7.4,7.9,4,0
NET15589,44,Standard,64,449,8.6,4,0,1,16,3,Credit Card,0,0,0,No,4.0,8.2,65,1
NET15590,26,Premium,14,629,78.1,51,4,3,41,3,Wallet,0,0,0,Yes,7.1,6.0,14,0
NET15591,28,Standard,56,379,36.6,22,10,4,48,5,UPI,0,0,0,No,9.1,8.5,60,0
NET15592,24,Standard,9,449,26.8,13,8,3,61,4,Debit Card,0,1,2,No,8.7,8.2,12,0
NET15593,34,Standard,7,379,11.4,6,8,3,58,3,UPI,0,0,0,No,7.9,6.9,9,0
NET15594,41,Basic,3,249,10.5,7,0,5,57,5,UPI,0,0,0,No,7.1,4.3,4,0
NET15595,15,Premium+,57,919,17.1,8,5,4,50,3,Debit Card,0,1,3,No,8.1,7.7,60,0
NET15596,34,Standard,4,399,21.3,9,5,2,50,2,UPI,0,1,1,No,4.6,9.7,6,0
NET15597,28,Premium,1,649,18.4,12,29,1,63,1,UPI,0,0,0,No,3.3,5.5,2,1
NET15598,32,Premium,10,699,42.6,27,6,3,77,2,UPI,0,0,0,No,7.8,9.0,13,0
NET15599,35,Standard,6,379,23.6,11,6,4,36,5,Debit Card,0,0,0,No,8.3,6.4,7,0
NET15600,29,Basic,4,199,9.2,6,2,2,14,4,Credit Card,0,0,0,Yes,7.5,7.8,8,0
NET15601,30,Premium,14,649,58.8,34,4,3,56,6,UPI,0,1,2,No,10.0,6.1,15,0
NET15602,29,Basic,6,179,20.8,13,3,2,39,2,Credit Card,0,0,1,No,7.2,7.8,8,0
NET15603,39,Standard,7,449,22.4,11,14,1,53,2,UPI,0,1,3,Yes,7.9,9.4,10,0
NET15604,34,Premium,1,649,16.2,9,1,2,80,1,UPI,0,0,0,Yes,8.3,8.8,3,0
NET15605,32,Premium,12,699,12.9,6,0,2,12,2,UPI,0,1,1,No,3.7,7.1,16,0
NET15606,19,Premium,1,629,29.6,17,34,1,42,6,UPI,0,0,0,No,5.7,6.3,6,0
NET15607,27,Premium,3,669,29.7,16,16,1,54,3,Debit Card,1,0,2,No,8.2,7.6,3,1
NET15608,39,Basic,17,219,9.9,4,5,2,34,4,UPI,0,0,0,No,9.0,4.8,18,1
NET15609,31,Standard,5,419,14.1,7,8,1,42,4,Credit Card,0,1,2,No,8.1,8.4,7,0
